,yj__cloud_cover_IQR,yj__dew_point_IQR,yj__dew_point_std,yj__precip_sum,yj__came_to_work,yj__distance_active,yj__distance_high_speed_transportation,yj__distance_powered_vehicle,yj__distance_walking,yj__hours_active,yj__hours_high_speed_transportation,yj__hours_of_sleep,yj__hours_powered_vehicle,yj__hours_stationary_nhw,yj__hours_walking,yj__location_variance,yj__season_num,yj__distance_walking_hr,yj__hours_active_hr,yj__distance_active_hr,yj__distance_powered_vehicle_hr,yj__hours_high_speed_transportation_hr,yj__hours_of_sleep_hr,yj__distance_high_speed_transportation_hr,yj__hours_powered_vehicle_hr,yj__location_variance_hr,cat__gender_0.0,cat__marital_status_2.0,cat__race_6.0,cat__season_fall,cat__season_winter,cat__season_num_1.0,cat__season_num_2.0,non-skew__cloud_cover_mean,non-skew__cloud_cover_median,non-skew__cloud_cover_std,non-skew__dew_point_mean,non-skew__dew_point_median,non-skew__humidity_IQR,non-skew__humidity_mean,non-skew__humidity_median,non-skew__humidity_std,non-skew__temp_IQR,non-skew__temp_mean,non-skew__temp_median,non-skew__temp_std,remainder__Unnamed: 0.3,remainder__Unnamed: 0.2,remainder__Unnamed: 0.1,remainder__Unnamed: 0,remainder__idx,remainder__day,remainder__dt,remainder__participant_id,remainder__week,remainder__phq9_sum,remainder__phq9_1,remainder__phq9_2,remainder__phq9_3,remainder__phq9_4,remainder__phq9_5,remainder__phq9_6,remainder__phq9_7,remainder__phq9_8,remainder__phq9_9,remainder__v,remainder__phq9_cat_x,remainder__phq9_bin_x,remainder__phq2_1,remainder__phq2_2,remainder__phq2_sum,remainder__phq2_bin,remainder__sds_1,remainder__sds_2,remainder__sds_3,remainder__stress,remainder__support,remainder__sleep_1,remainder__sleep_2,remainder__sleep_3,remainder__mood_1,remainder__hours_accounted_for,remainder__hours_stationary,remainder__phq9_1_base,remainder__phq9_2_base,remainder__phq9_3_base,remainder__phq9_4_base,remainder__phq9_5_base,remainder__phq9_6_base,remainder__phq9_7_base,remainder__phq9_8_base,remainder__phq9_9_base,remainder__phq9_sum_base,remainder__age,remainder__screen_1,remainder__screen_2,remainder__screen_3,remainder__screen_4,remainder__bipolar,remainder__scz,remainder__alc_1,remainder__alc_2,remainder__alc_3,remainder__alc_sum,remainder__alc_cat,remainder__gad7_1,remainder__gad7_2,remainder__gad7_3,remainder__gad7_4,remainder__gad7_5,remainder__gad7_6,remainder__gad7_7,remainder__gad7_8,remainder__gad7_sum,remainder__gad_cat,remainder__mhs_1,remainder__mhs_2,remainder__mhs_3,remainder__mhs_4,remainder__mhs_5,remainder__mhs_sum,remainder__education,remainder__working,remainder__income_satisfaction,remainder__income_lastyear,remainder__bin_clin,remainder__num_id,remainder__week_id,remainder__day_of_week,remainder__month,remainder__change_sum,remainder__ending_week,remainder__change_binary,remainder__phq9_mean,remainder__phq9_bin_y,remainder__change_cat,remainder__phq9_cat_mean,remainder__phq9_cat_y,num_id
485,-0.8417572646387029,0.35707703866511964,0.6993487756926248,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.069814958360745,-0.8212077601129874,-0.30554488748629666,-0.7713417193704231,-1.6754941180767826,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.05,0.0,0.11,-6.89,-6.36,0.11,0.66,0.68,0.07,10.66,2.07,4.35,5.46,508,508,508,508,EN00430_33,33.0,2016-12-13,EN00430,4.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,2.917,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_4,2.0,12.0,,,,,,,,,533.0
486,-0.43060843298158036,-0.20400238949233443,0.36894510241942224,-0.652938277890927,0.0,1.288080976233667,-0.45175268230687365,0.9591085298963826,0.8428540333590969,1.2656794521676185,-0.43305805972287126,0.6913657861442701,0.6447708807113612,0.8501743934033096,-0.3171835389656422,0.7426140494677154,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.09,0.04,0.15,-6.97,-8.44,0.07,0.6,0.61,0.05,4.73,3.78,4.7,3.55,509,509,509,509,EN00430_34,34.0,2016-12-14,EN00430,4.0,,,,,,,,,,,V2,,,2.0,1.0,3.0,1.0,,,,,,,,,,,13.833,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_4,3.0,12.0,,,,,,,,,533.0
487,-0.16768250160081336,0.31284478451686837,0.41392927762087134,-0.652938277890927,0.0,1.2285870807758177,-0.45175268230687365,0.7735297336942119,-0.8517746644789157,0.746955667732157,-0.43305805972287126,1.3098151590555815,-0.00827805340432062,0.41159964174765984,-0.7713417193704231,0.08073054014512476,0.7161148740394326,-1.4931069308591118,0.040481046438075256,-2.9105284403343505,-0.6395244099662692,-1.0508319833383335,1.9598460587361828,-1.1444004632964513,-0.992687606809101,0.052512384256522424,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.21,0.03,0.33,-10.78,-11.34,0.08,0.65,0.65,0.07,8.2,-1.69,0.65,4.4,510,510,510,510,EN00430_35,35.0,2016-12-15,EN00430,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,10.0,8.25,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_5,4.0,12.0,,,,,,,,,533.0
488,0.31653669620814284,0.2821174547086585,0.21181620448698063,1.10113874030884,0.0,1.2389417706151669,2.2088911095671757,1.1121941405446643,1.1537393560466411,0.910955555020125,1.5573375489888832,0.10957780660794987,1.107788288745247,0.4221505432007224,1.0822803619838322,-0.07620811762332998,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5520588235294117,0.5550980392156863,0.23382352941176468,17.7628431372549,17.699019607843137,0.08529411764705881,0.7712745098039218,0.7755882352941177,0.05558823529411765,6.273627450980392,24.05245098039216,24.53754901960784,3.8314705882352946,511,511,511,511,EN00430_36,36.0,2016-12-16,EN00430,5.0,,,,,,,,,,,V2,2.0,1.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_5,5.0,12.0,,,,,,,,,533.0
489,1.5627679962867562,1.4439707058760656,1.886146286952072,-0.652938277890927,0.0,1.4182158800026545,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,1.74417567063092,-0.43305805972287126,0.6511733477159886,-0.8212077601129874,-0.7559745852603622,-0.7713417193704231,0.5555370765298657,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.47,0.16,0.48,-5.9,-4.08,0.1,0.7,0.69,0.07,7.59,1.73,4.79,7.0,512,512,512,512,EN00430_37,37.0,2016-12-17,EN00430,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,1.133,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_5,6.0,12.0,,,,,,,,,533.0
490,-1.078826125293533,0.333715963501966,0.9602018333777014,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.4020227127541085,-0.8212077601129874,-1.1989606510266784,-0.7713417193704231,-1.674551126894091,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.02,0.0,0.04,-19.035,-19.325,0.13,0.655,0.675,0.07,9.945,-10.455,-8.465,6.025,513,513,513,513,EN00430_38,38.0,2016-12-18,EN00430,5.0,,,,,,,,,,,V2,,,3.0,1.0,4.0,1.0,,,,,,,,,,,0.1,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_5,7.0,12.0,,,,,,,,,533.0
491,-0.08735941949480146,1.4987286564333777,1.4899701270329857,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,0.5329149244546904,-0.8212077601129874,0.9773461434730727,-0.7713417193704231,-0.6608324386047816,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.17,0.05,0.24,5.8,5.04,0.11,0.65,0.67,0.07,12.66,15.46,18.62,7.08,514,514,514,514,EN00430_39,39.0,2016-12-19,EN00430,5.0,,,,,,,,,,,V2,,,3.0,1.0,4.0,1.0,,,,,,,,,,,15.9,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_5,1.0,12.0,,,,,,,,,533.0
493,-0.8417572646387029,0.3378609026679053,0.5858733275169419,1.0778125427606935,0.0,1.2951316992117934,2.2200825880399346,1.3356660004605874,1.4152708106978285,1.3170539107793249,2.968545094213198,-0.15563925204943338,1.7721307374334103,-1.2589085955297035,1.7579323683079948,2.0647446886045957,0.7161148740394326,2.2946754820873694,1.204254860843631,-0.5103182246716067,1.6548167997278447,2.447194166117981,-0.26758748503214813,1.6237038305982263,1.9327111889802713,2.44210307006012,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.13,0.0,0.25,18.24,20.2,0.08,0.67,0.69,0.08,9.09,28.41,28.79,6.02,516,516,516,516,EN00430_40,40.0,2016-12-20,EN00430,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,9.0,1.833,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_5,2.0,12.0,,,,,,,,,533.0
494,1.170263777313755,-1.1350285224576868,-0.2870795079127275,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-1.6534993378880418,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-1.3752085508734162,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,0.117110831515311,-1.1444004632964513,-1.367394439813975,-1.6069624937723666,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.65,0.75,0.38,23.55,22.92,0.07,0.79,0.8,0.04,4.93,29.12,28.72,2.69,517,517,517,517,EN00430_41,41.0,2016-12-21,EN00430,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,9.0,8.35,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_5,3.0,12.0,,,,,,,,,533.0
495,0.13447875941766668,-0.402978376359552,0.07945841695839732,0.3619947469770791,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-1.6534993378880418,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-1.6533146839664714,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,0.117110831515311,-1.1444004632964513,-1.367394439813975,0.023591806015024103,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.24,0.0,0.37,23.95,24.24,0.08,0.77,0.78,0.06,7.15,30.29,30.45,3.96,518,518,518,518,EN00430_42,42.0,2016-12-22,EN00430,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,24.0,23.933,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_6,4.0,12.0,,,,,,,,,533.0
496,1.4938036041606568,1.1233922484502408,0.6874406488071754,1.0778125427606935,0.0,1.3784386705683855,-0.45175268230687365,1.028081014545644,-0.8517746644789157,1.7741005719938445,-0.43305805972287126,-1.6534993378880418,0.3864524866821823,-1.2589085955297035,-0.7713417193704231,0.47588847838317433,0.7161148740394326,-1.4931069308591118,1.9373444147902126,0.2273161218117407,-0.24911186078282263,-1.0508319833383335,0.117110831515311,-1.1444004632964513,-1.0178739654042768,1.1010977205475951,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.66,1.0,0.46,26.26,27.34,0.16,0.86,0.85,0.08,4.88,30.16,31.96,3.18,519,519,519,519,EN00430_43,43.0,2016-12-23,EN00430,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,19.0,20.5,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_6,5.0,12.0,,,,,,,,,533.0
497,-1.2065580768100388,-2.326893780920566,-2.254459820403737,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-1.6534993378880418,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-1.1020232262160146,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,0.117110831515311,-1.1444004632964513,-1.367394439813975,0.33163224908039485,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,30.14,30.11,0.01,0.92,0.91,0.01,0.2,32.33,32.23,0.1,520,520,520,520,EN00430_44,44.0,2016-12-24,EN00430,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,24.0,23.967,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_6,6.0,12.0,,,,,,,,,533.0
498,-1.2065580768100388,-1.4572711771751297,-1.091663635032067,2.860333792208566,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-1.6534993378880418,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-1.6752583770479494,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,0.117110831515311,-1.1444004632964513,-1.367394439813975,-2.8610185140422217,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,31.81,31.56,0.03,0.95,0.95,0.02,1.38,33.12,32.84,0.82,521,521,521,521,EN00430_45,45.0,2016-12-25,EN00430,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,6.0,5.35,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_6,7.0,12.0,,,,,,,,,533.0
499,-0.8417572646387029,0.43454593892338694,1.5975553468638888,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,1.361837046422063,1.2033867187439382,-0.7434401962701028,-0.43305805972287126,-0.22087797640575835,1.9034740638375003,0.1328647102049404,1.266358162248186,1.0240423908589935,0.7161148740394326,0.5926099312735871,-1.3758128006336412,0.18558489493108155,1.7623607977750773,-1.0508319833383335,-0.6631823286750095,-1.1444004632964513,2.6148804576827143,1.1556036067844124,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.94,1.0,0.11,16.31,13.17,0.02,0.74,0.74,0.03,6.34,23.23,20.05,6.73,522,522,522,522,EN00430_46,46.0,2016-12-26,EN00430,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,10.0,5.717,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_6,1.0,12.0,,,,,,,,,533.0
500,-0.626589203616596,-1.555067390582573,-1.7637054313225082,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.1827539739225796,-0.8212077601129874,-1.2589085955297035,-0.7713417193704231,-0.07620811762332998,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.05,0.0,0.05,16.92,16.52,0.0,0.83,0.83,0.0,0.93,21.2,20.73,0.46,523,523,523,523,EN00430_47,47.0,2016-12-27,EN00430,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_6,2.0,12.0,,,,,,,,,533.0
501,0.7359256476881986,0.22681083255974113,0.23345854649423772,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,0.6766554110556267,1.1715036832068355,-0.7434401962701028,-0.43305805972287126,1.0426698418696296,-0.39100211327225304,-0.056770563350388444,1.0395903704785574,0.04576529169802,0.7161148740394326,0.6746654317112062,-1.3758128006336412,0.18558489493108155,-0.7179180237208449,-1.0508319833383335,2.7321871366277164,-1.1444004632964513,-1.11573882827778,-0.5730715913007973,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.31,0.21,0.34,24.18,25.61,0.05,0.79,0.81,0.05,7.71,29.99,30.79,4.31,524,524,524,524,EN00430_48,48.0,2016-12-28,EN00430,6.0,,,,,,,,,,,V2,,,2.0,1.0,3.0,1.0,,,,,,,,,,7.0,4.35,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_6,3.0,12.0,,,,,,,,,533.0
502,0.8487177214446091,0.15483443944156636,0.11006633777636556,-0.652938277890927,0.0,1.2458832709483123,-0.45175268230687365,-0.9106664352946545,1.1075791337339156,0.8967322788914582,-0.43305805972287126,-0.41543810300594736,-0.8212077601129874,1.546682514981968,0.9886319160637114,0.06450476976157875,0.7161148740394326,0.10478732137914032,0.1469946764950495,-2.6814682589619236,-1.580946490664594,-1.0508319833383335,-1.2726123735035857,-1.1444004632964513,-1.367394439813975,0.1711962534591418,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.68,0.93,0.4,20.62,21.22,0.1,0.73,0.75,0.05,3.55,28.26,28.7,2.9,525,525,525,525,EN00430_49,49.0,2016-12-29,EN00430,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,V2,,,,,,,1.0,1.0,1.0,2.0,3.0,,,,2.0,11.0,28.367,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_7,4.0,12.0,,,,,,,,,533.0
504,1.218744037624605,0.9900386151382164,0.6024122906426306,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-1.6534993378880418,-0.8212077601129874,0.09632379518744795,-0.7713417193704231,-1.4167217324917873,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,0.117110831515311,-1.1444004632964513,-1.367394439813975,-2.610581204738362,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.6,0.69,0.38,19.33,18.71,0.06,0.81,0.82,0.04,9.88,24.4,24.64,4.78,527,527,527,527,EN00430_50,50.0,2016-12-30,EN00430,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,V2,2.0,1.0,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,2.0,6.0,5.433,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_7,5.0,12.0,,,,,,,,,533.0
505,1.5289598269526479,0.34337247711802416,0.28576638308510743,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,0.8137892732101375,0.7904760390197052,-0.7434401962701028,-0.43305805972287126,0.7389292946478474,0.12589538045028617,1.4396336850672105,-0.37515667404539826,0.3830038638956496,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.52,0.7,0.44,17.35,15.34,0.08,0.75,0.77,0.06,3.24,24.17,23.72,2.76,528,528,528,528,EN00430_51,51.0,2016-12-31,EN00430,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,V2,,,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,2.0,,25.567,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_7,6.0,12.0,,,,,,,,,533.0
506,0.33114457277623827,-0.7373777900490738,-0.916397902740276,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,-0.24347898426030276,-0.8212077601129874,1.2458808822200371,-0.7713417193704231,-1.7928087969413626,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,-0.9293732828000251,-1.1444004632964513,-1.367394439813975,-1.5127119464105354,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.34,0.29,0.32,19.83,20.66,0.03,0.75,0.76,0.05,2.81,26.58,27.54,2.67,529,529,529,529,EN00430_52,52.0,2017-01-01,EN00430,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,V2,,,,,,,1.0,1.0,1.0,2.0,3.0,,,,2.0,11.0,21.067,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_7,7.0,1.0,,,,,,,,,533.0
507,-1.2065580768100388,-2.4107645942758538,-2.3175561676144083,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,1.5205709727253356,-0.8212077601129874,-0.0644472981429472,-0.7713417193704231,-1.24876602092059,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,30.38,30.37,0.0,0.94,0.94,0.0,0.06,31.91,31.88,0.03,530,530,530,530,EN00430_53,53.0,2017-01-02,EN00430,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,V2,,,4.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,3.0,,,,2.0,,4.3,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_7,1.0,1.0,,,,,,,,,533.0
508,1.4446997507535988,2.4722098904983048,2.645922835248306,-0.652938277890927,0.0,1.1409803426172545,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,0.15855998891559747,-0.43305805972287126,-0.9311614745231945,-0.8212077601129874,1.1446702981848058,-0.7713417193704231,0.6719780576027855,0.7161148740394326,0.4848586132017274,0.3227128448795021,0.18558489493108155,0.5209614726980066,0.565148375273792,0.117110831515311,0.7492881401080467,0.46664145650345124,-0.13926006891102907,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.38,0.4,9.53,4.5,0.12,0.8,0.76,0.08,16.71,14.58,11.21,9.83,531,531,531,531,EN00430_54,54.0,2017-01-03,EN00430,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,V2,,,,,,,1.0,1.0,1.0,2.0,3.0,,,,2.0,,18.983,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_7,2.0,1.0,,,,,,,,,533.0
509,-0.16768250160081336,-0.12321477564636406,-0.39188026889909605,-0.652938277890927,0.0,-0.7703513419901654,-0.45175268230687365,-0.9106664352946545,-0.8517746644789157,-0.7434401962701028,-0.43305805972287126,0.9330596058103434,-0.8212077601129874,0.18411715578767915,-0.7713417193704231,-0.8822651035475151,0.7161148740394326,-1.4931069308591118,-1.3758128006336412,0.18558489493108155,-1.580946490664594,-1.0508319833383335,2.5516836433325385,-1.1444004632964513,-1.367394439813975,-1.6862955389101102,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.14,0.04,0.24,-7.7,-7.1,0.08,0.72,0.74,0.04,4.24,-0.84,-0.59,2.66,532,532,532,532,EN00430_55,55.0,2017-01-04,EN00430,7.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,7.0,6.133,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,0.0,12.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,2.0,5.0,0.0,533.0,EN00430_7,3.0,1.0,,,,,,,,,533.0
