,yj__cloud_cover_IQR,yj__dew_point_IQR,yj__dew_point_std,yj__precip_sum,yj__came_to_work,yj__distance_active,yj__distance_high_speed_transportation,yj__distance_powered_vehicle,yj__distance_walking,yj__hours_active,yj__hours_high_speed_transportation,yj__hours_of_sleep,yj__hours_powered_vehicle,yj__hours_stationary_nhw,yj__hours_walking,yj__location_variance,yj__season_num,yj__distance_walking_hr,yj__hours_active_hr,yj__distance_active_hr,yj__distance_powered_vehicle_hr,yj__hours_high_speed_transportation_hr,yj__hours_of_sleep_hr,yj__distance_high_speed_transportation_hr,yj__hours_powered_vehicle_hr,yj__location_variance_hr,cat__gender_1.0,cat__marital_status_2.0,cat__race_6.0,cat__season_fall,cat__season_winter,cat__season_num_1.0,cat__season_num_2.0,non-skew__cloud_cover_mean,non-skew__cloud_cover_median,non-skew__cloud_cover_std,non-skew__dew_point_mean,non-skew__dew_point_median,non-skew__humidity_IQR,non-skew__humidity_mean,non-skew__humidity_median,non-skew__humidity_std,non-skew__temp_IQR,non-skew__temp_mean,non-skew__temp_median,non-skew__temp_std,remainder__Unnamed: 0.3,remainder__Unnamed: 0.2,remainder__Unnamed: 0.1,remainder__Unnamed: 0,remainder__idx,remainder__day,remainder__dt,remainder__participant_id,remainder__week,remainder__phq9_sum,remainder__phq9_1,remainder__phq9_2,remainder__phq9_3,remainder__phq9_4,remainder__phq9_5,remainder__phq9_6,remainder__phq9_7,remainder__phq9_8,remainder__phq9_9,remainder__v,remainder__phq9_cat_x,remainder__phq9_bin_x,remainder__phq2_1,remainder__phq2_2,remainder__phq2_sum,remainder__phq2_bin,remainder__sds_1,remainder__sds_2,remainder__sds_3,remainder__stress,remainder__support,remainder__sleep_1,remainder__sleep_2,remainder__sleep_3,remainder__mood_1,remainder__hours_accounted_for,remainder__hours_stationary,remainder__phq9_1_base,remainder__phq9_2_base,remainder__phq9_3_base,remainder__phq9_4_base,remainder__phq9_5_base,remainder__phq9_6_base,remainder__phq9_7_base,remainder__phq9_8_base,remainder__phq9_9_base,remainder__phq9_sum_base,remainder__age,remainder__screen_1,remainder__screen_2,remainder__screen_3,remainder__screen_4,remainder__bipolar,remainder__scz,remainder__alc_1,remainder__alc_2,remainder__alc_3,remainder__alc_sum,remainder__alc_cat,remainder__gad7_1,remainder__gad7_2,remainder__gad7_3,remainder__gad7_4,remainder__gad7_5,remainder__gad7_6,remainder__gad7_7,remainder__gad7_8,remainder__gad7_sum,remainder__gad_cat,remainder__mhs_1,remainder__mhs_2,remainder__mhs_3,remainder__mhs_4,remainder__mhs_5,remainder__mhs_sum,remainder__education,remainder__working,remainder__income_satisfaction,remainder__income_lastyear,remainder__bin_clin,remainder__num_id,remainder__week_id,remainder__day_of_week,remainder__month,remainder__change_sum,remainder__ending_week,remainder__change_binary,remainder__phq9_mean,remainder__phq9_bin_y,remainder__change_cat,remainder__phq9_cat_mean,remainder__phq9_cat_y,num_id
397,1.2374430870584314,0.6784784950733724,0.4721556012192813,1.480522639005601,0.0,0.6992748044338419,-0.1091089451179962,-0.3855488894831389,0.021068504248378764,0.32709411414983863,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,1.3315765845769258,-0.3936304522959318,0.17909445769766835,0.5728219618694798,-0.318129328493164,0.049470295307539595,-0.6296156831366285,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.44694111587435964,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.72,0.84,0.3,13.09,11.81,0.18,0.74,0.76,0.1,2.9,20.36,21.14,2.09,420,420,420,420,EN00416_30,30.0,2016-12-10,EN00416,4.0,,,,,,,,,,,V2,,,3.0,4.0,7.0,1.0,,,,,,,,,,21.0,23.633,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_4,6.0,12.0,,,,,,,,,519.0
398,-0.8150014975704103,-0.22763178688314661,-0.0489296338912319,2.1218893940316113,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,0.5000280709743276,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.16683238550782958,0.43625537796292785,0.017305081914743756,0.5728219618694798,0.3168250177186864,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.10122462684279396,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,24.81,24.98,0.04,0.88,0.89,0.03,1.5,27.76,28.75,1.95,421,421,421,421,EN00416_31,31.0,2016-12-11,EN00416,4.0,,,,,,,,,,,V2,,,4.0,3.0,7.0,1.0,,,,,,,,,,19.0,20.883,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_4,7.0,12.0,,,,,,,,,519.0
399,1.6480255913392796,0.6538931074074243,0.9246038507320201,-0.6016882505038511,0.0,0.5536881730262109,-0.1091089451179962,-0.3855488894831389,-1.631527261567915,-0.09875889130182182,-0.10910894511799622,1.7428087833524275,-0.3530183147593793,0.7872867677041689,-1.3871146984106195,-0.3410611661214721,0.5728219618694798,-1.6368371001008475,-0.33617860300959707,-1.113810075176012,-0.44402337083998955,-0.20995584041058796,-2.134173470349081,-0.2222222222222221,-0.39193457529142883,-0.026283674592287583,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.53,0.59,0.44,12.34,13.43,0.06,0.73,0.72,0.04,7.4,19.49,20.98,4.46,422,422,422,422,EN00416_32,32.0,2016-12-12,EN00416,4.0,,,,,,,,,,,V2,,,2.0,2.0,4.0,1.0,,,,,,,,,,21.0,25.983,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_4,1.0,12.0,,,,,,,,,519.0
400,-0.8150014975704103,0.8437387459561082,1.0959600081673948,-0.6016882505038511,0.0,1.0538137933433065,-0.1091089451179962,-0.3855488894831389,-0.029663920200737357,1.641413429774804,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.048377135637953185,-0.3936304522959318,0.15744177373324775,0.5728219618694798,-0.4050223211958736,1.4474379510314728,0.564681269734635,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.513293912766645,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.12,0.0,0.26,-2.14,-5.0,0.16,0.6,0.61,0.12,5.63,9.49,10.92,3.58,423,423,423,423,EN00416_33,33.0,2016-12-13,EN00416,4.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,22.0,23.367,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_4,2.0,12.0,,,,,,,,,519.0
401,1.0705229924635455,0.7689642219187258,0.8709046776429499,-0.6016882505038511,0.0,0.5372782446286514,-0.1091089451179962,-0.3855488894831389,0.49654773939717584,0.5634548725088232,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,1.207925745130398,0.36787973037215094,0.014006111790021902,0.5728219618694798,0.3126369602065275,0.38684010362661303,-1.03788856914618,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.09808304058859729,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.23,0.05,0.31,-3.82,-3.84,0.11,0.53,0.55,0.07,9.76,10.1,11.0,5.26,424,424,424,424,EN00416_34,34.0,2016-12-14,EN00416,4.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,19.0,23.433,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_4,3.0,12.0,,,,,,,,,519.0
402,-0.8150014975704103,0.36693359282627896,0.2934313242247403,-0.6016882505038511,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,-0.030085080165510793,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-1.2990852216081559,-0.3936304522959318,-0.5043131219406137,0.5728219618694798,0.0707833334187413,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-1.4270954866668655,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.11,0.0,0.29,-7.51,-6.73,0.07,0.57,0.58,0.04,6.47,4.59,6.27,3.55,425,425,425,425,EN00416_35,35.0,2016-12-15,EN00416,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,12.0,13.033,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_5,4.0,12.0,,,,,,,,,519.0
403,-0.8150014975704103,1.7246032064521055,1.480010205949276,2.10315613154269,0.0,0.6871083320340273,-0.1091089451179962,-0.3855488894831389,1.1584572514728713,0.6623617815324305,-0.10910894511799622,1.8682130923204283,-0.3530183147593793,0.162065296371111,1.3375932920262086,0.4861388825357954,0.5728219618694798,2.358248390103739,1.397285314139593,0.666040396679497,-0.44402337083998955,-0.20995584041058796,3.153478102464097,-0.2222222222222221,-0.39193457529142883,-1.0103171838290643,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,6.21,2.81,0.31,0.68,0.7,0.16,8.44,15.53,17.89,4.19,426,426,426,426,EN00416_36,36.0,2016-12-16,EN00416,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,9.0,18.95,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_5,5.0,12.0,,,,,,,,,519.0
404,-0.8150014975704103,0.09005417672832589,-0.14872217258064083,2.1575346483151927,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,-1.631527261567915,-1.0932073668319715,-0.10910894511799622,1.8124603610948047,-0.3530183147593793,-1.2990852216081559,-1.3871146984106195,-1.259380474705045,0.5728219618694798,-1.6368371001008475,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,-1.1224112372041255,-0.2222222222222221,-0.39193457529142883,-1.048257258574099,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.94,1.0,0.14,13.91,13.57,0.04,0.81,0.82,0.04,2.11,18.67,19.4,1.73,427,427,427,427,EN00416_37,37.0,2016-12-17,EN00416,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,19.0,29.667,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_5,6.0,12.0,,,,,,,,,519.0
405,-0.8150014975704103,-0.6435562382701775,-0.8883798511220969,-0.6016882505038511,0.0,0.6552200440367036,-0.1091089451179962,-0.3855488894831389,1.3140256182160241,0.32709411414983863,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.01651311234462765,2.002244509889347,-0.05830595522652513,0.5728219618694798,1.0647088820606567,-0.03424381417284811,-0.9023642876146747,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.4045116716762421,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-17.4,-18.14,0.04,0.6,0.58,0.02,0.11,-7.26,-7.31,0.05,428,428,428,428,EN00416_38,38.0,2016-12-18,EN00416,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,23.0,22.967,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_5,7.0,12.0,,,,,,,,,519.0
406,-0.8150014975704103,1.5712428303710573,1.4660979799210774,-0.6016882505038511,0.0,0.4275751705173177,-0.1091089451179962,-0.3855488894831389,0.7342825294310648,-0.09875889130182182,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-0.1593858144471812,0.8677415609717537,0.005952514867352333,0.5728219618694798,0.6644766162409036,-0.22313612446103773,-1.328740839021802,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-0.019695765799078783,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.02,-6.29,-5.27,0.08,0.56,0.57,0.07,18.04,6.38,11.64,8.85,429,429,429,429,EN00416_39,39.0,2016-12-19,EN00416,5.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,18.0,23.483,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_5,1.0,12.0,,,,,,,,,519.0
408,-0.8150014975704103,1.5247899573143386,1.2395910917784538,2.0409255553864436,0.0,0.9564630426866012,-0.1091089451179962,-0.3855488894831389,0.7567606461046218,0.6623617815324305,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,0.5733034917690532,1.0847202935865896,0.423820423603528,0.5728219618694798,0.5713237062952156,0.4317832707129315,0.363841470633621,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.5857416152028517,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.06,0.0,0.13,13.73,15.94,0.17,0.62,0.57,0.09,6.57,25.11,27.07,3.98,431,431,431,431,EN00416_40,40.0,2016-12-20,EN00416,5.0,,,,,,,,,,,V2,,,,,,,,,,,,5.0,1.0,4.0,,20.0,21.45,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_5,2.0,12.0,,,,,,,,,519.0
409,1.5516650473177296,-0.07570847718401923,0.10156311864747791,-0.6016882505038511,0.0,0.7182387081395224,-0.1091089451179962,-0.3855488894831389,0.42937941743221186,0.5634548725088232,-0.10910894511799622,0.07159082433736602,-0.3530183147593793,0.7948687961802827,0.08674905346309157,0.06561079725105938,0.5728219618694798,0.28536599861146733,0.44744942095160184,-0.3390188966145334,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,0.03835257159404229,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.61,0.66,0.4,23.16,23.39,0.09,0.75,0.77,0.04,5.58,30.03,31.6,3.13,432,432,432,432,EN00416_41,41.0,2016-12-21,EN00416,5.0,,,,,,,,,,,V2,,,,,,,,,,,,5.0,1.0,4.0,,18.0,24.967,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_5,3.0,12.0,,,,,,,,,519.0
410,1.112390790400109,0.11622441763995113,0.21338215249773104,0.22213463389045224,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,-1.631527261567915,-1.0932073668319715,-0.10910894511799622,-0.5723012691585356,-0.3530183147593793,-1.2990852216081559,-1.3871146984106195,-0.9969534754375514,0.5728219618694798,-1.6368371001008475,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,-0.39193457529142883,-0.4001418650214054,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.26,0.0,0.42,24.19,24.74,0.04,0.71,0.72,0.05,6.64,32.62,33.66,3.79,433,433,433,433,EN00416_42,42.0,2016-12-22,EN00416,6.0,,,,,,,,,,,V2,,,,,,,,,,,,5.0,1.0,4.0,,23.0,23.883,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_6,4.0,12.0,,,,,,,,,519.0
411,1.6024948181828185,0.9845883836238506,0.6213182125314183,1.351825471504449,0.0,1.4133085870523103,-0.1091089451179962,2.5986655191904355,-0.16150518117771714,1.7263655379507294,-0.10910894511799622,1.749784141284899,3.3896472284699497,1.873037983768752,-0.3118416530553052,3.474594172896017,0.5728219618694798,-0.5135541705326176,1.6125601554514064,2.0743684411744185,2.2760227799844523,-0.20995584041058796,-2.080097398425173,-0.2222222222222221,3.359947935013222,3.093946286422219,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.67,1.0,0.445,26.755,27.095,0.15,0.85,0.85,0.075,4.82,30.505,31.82,2.945,434,434,434,434,EN00416_43,43.0,2016-12-23,EN00416,6.0,,,,,,,,,,,V2,,,,,,,,,,,,5.0,1.0,4.0,,21.0,20.25,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_6,5.0,12.0,,,,,,,,,519.0
412,-0.8150014975704103,-1.1329476983941986,-1.2525600177208127,-0.15255993549285282,0.0,0.9475186520392752,-0.1091089451179962,2.5984379566912454,0.9685800484812879,0.8500688525298479,-0.10910894511799622,-0.5723012691585356,3.3894577090543754,1.8636987791992263,1.0847202935865896,2.443448864381935,0.5728219618694798,0.7131849507684194,0.5175615823883447,0.17302608609917583,2.274652459373242,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,3.352009342834677,2.450658415734735,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,29.445,29.27,0.03,0.89,0.885,0.015,0.715,32.355,32.18,0.48,435,435,435,435,EN00416_44,44.0,2016-12-24,EN00416,6.0,,,,,,,,,,,V2,,,,,,,,,,,,5.0,1.0,4.0,,22.0,18.617,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_6,6.0,12.0,,,,,,,,,519.0
413,-0.8150014975704103,0.0633486787361981,-0.21513619944633064,1.8198010840490713,0.0,1.1685910122605467,-0.1091089451179962,2.5982197771340356,-0.056544282060191034,1.6991903598317406,-0.10910894511799622,1.547192889522983,3.36215018181615,2.134728532492247,-0.6628365767010129,1.3727582949463113,0.5728219618694798,-0.2927725257309297,1.736012096384419,1.3819805293622238,2.2737952160797237,-0.20995584041058796,-2.7600261672549227,-0.2222222222222221,3.194438408083571,1.3396094228956577,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,28.49,28.51,0.03,0.92,0.92,0.02,3.18,30.63,31.34,1.65,436,436,436,436,EN00416_45,45.0,2016-12-25,EN00416,6.0,,,,,,,,,,,V2,,,,,,,,,,,,5.0,1.0,4.0,,18.0,24.717,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_6,7.0,12.0,,,,,,,,,519.0
414,0.41473089830394394,2.136766239795488,2.030227725572132,2.1641008572247697,0.0,0.8421713761320853,-0.1091089451179962,2.5985968348815622,1.189566932647243,1.264727804758723,-0.10910894511799622,-0.5723012691585356,3.389647009538634,1.9650297788902293,1.650126200482071,2.5258505200219985,0.5728219618694798,0.917936190025104,0.9212337458021687,-0.27109497736259747,2.275575419681159,-0.20995584041058796,0.17883867001944742,-0.2222222222222221,3.3599367256856767,2.5286472071162636,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.88,1.0,0.2,22.02,20.61,0.25,0.77,0.72,0.14,14.62,28.48,31.56,7.36,437,437,437,437,EN00416_46,46.0,2016-12-26,EN00416,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,23.0,20.7,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_6,1.0,12.0,,,,,,,,,519.0
415,-0.5666000374071277,-0.731614862367431,-0.4856430071420687,-0.6016882505038511,0.0,1.6163105664414579,9.16515138991168,2.598662542421814,1.277988616036647,2.008787117746249,9.165151389911683,-0.5723012691585356,3.3896471758036735,0.6688853072061752,1.7346725892124804,3.706872390569281,0.5728219618694798,1.761169387645005,2.190155079855262,3.947888158166561,2.2761633006721858,6.8676326768083,0.17883867001944742,4.500000310424643,3.3599479612380105,3.341791269968889,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.775,1.0,0.125,14.27,14.425,0.055,0.78,0.77,0.04,1.325,20.02,19.87,1.065,438,438,438,438,EN00416_47,47.0,2016-12-27,EN00416,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,14.0,9.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_6,2.0,12.0,,,,,,,,,519.0
416,-0.2661241384739254,0.7828801358663595,1.123255914001314,-0.6016882505038511,0.0,-1.24078834429125,-0.1091089451179962,-0.3855488894831389,-1.631527261567915,-1.0932073668319715,-0.10910894511799622,1.4386323624648698,-0.3530183147593793,-1.2990852216081559,-1.3871146984106195,-0.7739918701468429,0.5728219618694798,-1.6368371001008475,-1.132687169739292,0.22676518772131682,-0.44402337083998955,-0.20995584041058796,-1.8205860344450708,-0.2222222222222221,-0.39193457529142883,-2.588896095160572,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.07,0.0,0.17,24.16,26.81,0.15,0.74,0.76,0.1,13.63,31.75,33.86,8.33,439,439,439,439,EN00416_48,48.0,2016-12-28,EN00416,6.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,8.0,19.067,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_6,3.0,12.0,,,,,,,,,519.0
417,1.5736893822601303,-0.254130774146157,0.05454990056973683,-0.6016882505038511,0.0,0.685737258511382,-0.1091089451179962,-0.3855488894831389,-0.5561259993502994,1.0070087252626698,-0.10910894511799622,1.8655739339970385,-0.3530183147593793,-0.16592253626913872,-0.8586965548858327,-0.028291210294645572,0.5728219618694798,-0.8926148347661507,0.8007312083245115,-0.6066317487978463,-0.44402337083998955,-0.20995584041058796,0.8428114508631445,-0.2222222222222221,-0.39193457529142883,0.1608887142292015,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.68,1.0,0.43,22.9,23.0,0.07,0.7,0.7,0.05,1.53,31.53,31.89,1.48,440,440,440,440,EN00416_49,49.0,2016-12-29,EN00416,7.0,,,,,,,,,,,V2,,,,,,,,,,,,,,,,20.0,29.483,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,1.0,22.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,13.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,2.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,519.0,EN00416_7,4.0,12.0,,,,,,,,,519.0
