,num_id,column,RMSSD
30944,1123.0,non-skew__uniqueNumbers_texts_indicator,0.24
30945,1123.0,non-skew__uniqueNumbers_texts_received_indicator,0.333
30946,1123.0,non-skew__uniqueNumbers_texts_sent_indicator,0.334
30947,1123.0,non-skew__cloud_cover_mean_indicator,1.173
30948,1123.0,non-skew__cloud_cover_median_indicator,1.191
30949,1123.0,non-skew__cloud_cover_std_indicator,1.25
30950,1123.0,non-skew__dew_point_mean_indicator,0.966
30951,1123.0,non-skew__dew_point_median_indicator,0.978
30952,1123.0,non-skew__humidity_IQR_indicator,1.13
30953,1123.0,non-skew__humidity_mean_indicator,0.918
30954,1123.0,non-skew__humidity_median_indicator,0.918
30955,1123.0,non-skew__humidity_std_indicator,1.144
30956,1123.0,non-skew__temp_IQR_indicator,1.004
30957,1123.0,non-skew__temp_mean_indicator,0.945
30958,1123.0,non-skew__temp_median_indicator,0.945
30959,1123.0,non-skew__temp_std_indicator,1.004
30960,1123.0,target__phq9_sum,0.395
30961,1123.0,target__phq9_1,0.378
30962,1123.0,target__phq9_2,0.41
30963,1123.0,target__phq9_3,0.395
30964,1123.0,target__phq9_4,0.39
30965,1123.0,target__phq9_5,0.399
30966,1123.0,target__phq9_6,0.374
30967,1123.0,target__phq9_7,0.402
30968,1123.0,target__phq9_8,0.396
30969,1123.0,target__phq9_9,0.316
30970,1123.0,target__phq9_bin,0.058
30971,1123.0,target__phq9_cat_mean,0.0
30972,1123.0,target__phq9_cat,0.058
30973,1123.0,remainder__sds_1,0.564
30974,1123.0,remainder__sds_2,0.622
30975,1123.0,remainder__sds_3,0.589
30976,1123.0,remainder__stress,0.751
30977,1123.0,remainder__support,0.72
30978,1123.0,remainder__sleep_1,0.119
30979,1123.0,remainder__sleep_2,0.05
30980,1123.0,remainder__sleep_3,0.164
30981,1123.0,remainder__mood_1,0.399
30982,1123.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
30983,1124.0,yj__cloud_cover_IQR,1.342
30984,1124.0,yj__dew_point_IQR,1.38
30985,1124.0,yj__dew_point_std,1.347
30986,1124.0,yj__precip_sum,1.245
30987,1124.0,yj__came_to_work,0.795
30988,1124.0,yj__distance_active,1.349
30989,1124.0,yj__distance_high_speed_transportation,1.033
30990,1124.0,yj__distance_powered_vehicle,1.352
30991,1124.0,yj__distance_walking,1.362
30992,1124.0,yj__hours_active,1.348
30993,1124.0,yj__hours_high_speed_transportation,1.084
30994,1124.0,yj__hours_of_sleep,1.343
30995,1124.0,yj__hours_powered_vehicle,1.349
30996,1124.0,yj__location_variance,1.346
30997,1124.0,yj__distance_walking_hr,1.358
30998,1124.0,yj__hours_active_hr,1.335
30999,1124.0,yj__distance_active_hr,1.375
31000,1124.0,yj__distance_powered_vehicle_hr,1.334
31001,1124.0,yj__hours_high_speed_transportation_hr,1.09
31002,1124.0,yj__hours_of_sleep_hr,1.39
31003,1124.0,yj__distance_high_speed_transportation_hr,1.059
31004,1124.0,yj__hours_powered_vehicle_hr,1.336
31005,1124.0,yj__location_variance_hr,1.366
31006,1124.0,yj__hours_high_speed_transportation_hr_bin,1.135
31007,1124.0,yj__distance_high_speed_transportation_hr_bin,1.135
31008,1124.0,yj__distance_high_speed_transportation_hr_nonzero,1.108
31009,1124.0,yj__cloud_cover_IQR_indicator,1.279
31010,1124.0,yj__dew_point_IQR_indicator,0.989
31011,1124.0,yj__dew_point_std_indicator,1.009
31012,1124.0,yj__precip_sum_indicator,1.247
31013,1124.0,yj__came_to_work_indicator,0.797
31014,1124.0,yj__distance_active_indicator,1.259
31015,1124.0,yj__distance_high_speed_transportation_indicator,1.153
31016,1124.0,yj__distance_powered_vehicle_indicator,1.282
31017,1124.0,yj__distance_walking_indicator,1.322
31018,1124.0,yj__hours_active_indicator,1.259
31019,1124.0,yj__hours_high_speed_transportation_indicator,1.153
31020,1124.0,yj__hours_of_sleep_indicator,1.053
31021,1124.0,yj__hours_powered_vehicle_indicator,1.282
31022,1124.0,yj__location_variance_indicator,0.834
31023,1124.0,non-skew__cloud_cover_mean,1.083
31024,1124.0,non-skew__cloud_cover_median,1.129
31025,1124.0,non-skew__cloud_cover_std,1.348
31026,1124.0,non-skew__dew_point_mean,0.768
31027,1124.0,non-skew__dew_point_median,0.797
31028,1124.0,non-skew__humidity_IQR,1.313
31029,1124.0,non-skew__humidity_mean,0.954
31030,1124.0,non-skew__humidity_median,0.976
31031,1124.0,non-skew__humidity_std,1.302
31032,1124.0,non-skew__temp_IQR,1.265
31033,1124.0,non-skew__temp_mean,0.734
31034,1124.0,non-skew__temp_median,0.766
31035,1124.0,non-skew__temp_std,1.238
31036,1124.0,non-skew__callDuration_incoming_bin,0.364
31037,1124.0,non-skew__callDuration_outgoing_bin,0.331
31038,1124.0,non-skew__callCount_incoming_bin,0.0
31039,1124.0,non-skew__callCount_missed_bin,0.0
31040,1124.0,non-skew__callCount_outgoing_bin,0.0
31041,1124.0,non-skew__textCount_bin,0.239
31042,1124.0,non-skew__textCount_received_bin,0.332
31043,1124.0,non-skew__textCount_sent_bin,0.333
31044,1124.0,non-skew__textLength_received_bin,0.332
31045,1124.0,non-skew__textLength_sent_bin,0.333
31046,1124.0,non-skew__uniqueNumbers_calls_incoming_bin,0.365
31047,1124.0,non-skew__uniqueNumbers_calls_missed_bin,0.382
31048,1124.0,non-skew__uniqueNumbers_calls_outgoing_bin,0.325
31049,1124.0,non-skew__uniqueNumbers_texts_bin,0.239
31050,1124.0,non-skew__uniqueNumbers_texts_received_bin,0.332
31051,1124.0,non-skew__uniqueNumbers_texts_sent_bin,0.333
31052,1124.0,non-skew__callDuration_incoming_indicator,0.364
31053,1124.0,non-skew__callDuration_outgoing_indicator,0.331
31054,1124.0,non-skew__callCount_incoming_indicator,0.0
31055,1124.0,non-skew__callCount_missed_indicator,0.0
31056,1124.0,non-skew__callCount_outgoing_indicator,0.0
31057,1124.0,non-skew__textCount_indicator,0.239
31058,1124.0,non-skew__textCount_received_indicator,0.332
31059,1124.0,non-skew__textCount_sent_indicator,0.333
31060,1124.0,non-skew__textLength_received_indicator,0.332
31061,1124.0,non-skew__textLength_sent_indicator,0.333
31062,1124.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.365
31063,1124.0,non-skew__uniqueNumbers_calls_missed_indicator,0.382
31064,1124.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.325
31065,1124.0,non-skew__uniqueNumbers_texts_indicator,0.239
31066,1124.0,non-skew__uniqueNumbers_texts_received_indicator,0.332
31067,1124.0,non-skew__uniqueNumbers_texts_sent_indicator,0.333
31068,1124.0,non-skew__cloud_cover_mean_indicator,1.173
31069,1124.0,non-skew__cloud_cover_median_indicator,1.191
31070,1124.0,non-skew__cloud_cover_std_indicator,1.25
31071,1124.0,non-skew__dew_point_mean_indicator,0.967
31072,1124.0,non-skew__dew_point_median_indicator,0.978
31073,1124.0,non-skew__humidity_IQR_indicator,1.132
31074,1124.0,non-skew__humidity_mean_indicator,0.919
31075,1124.0,non-skew__humidity_median_indicator,0.919
31076,1124.0,non-skew__humidity_std_indicator,1.145
31077,1124.0,non-skew__temp_IQR_indicator,1.004
31078,1124.0,non-skew__temp_mean_indicator,0.945
31079,1124.0,non-skew__temp_median_indicator,0.946
31080,1124.0,non-skew__temp_std_indicator,1.004
31081,1124.0,target__phq9_sum,0.394
31082,1124.0,target__phq9_1,0.377
31083,1124.0,target__phq9_2,0.409
31084,1124.0,target__phq9_3,0.395
31085,1124.0,target__phq9_4,0.389
31086,1124.0,target__phq9_5,0.398
31087,1124.0,target__phq9_6,0.373
31088,1124.0,target__phq9_7,0.402
31089,1124.0,target__phq9_8,0.395
31090,1124.0,target__phq9_9,0.315
31091,1124.0,target__phq9_bin,0.058
31092,1124.0,target__phq9_cat_mean,0.0
31093,1124.0,target__phq9_cat,0.058
31094,1124.0,remainder__sds_1,0.564
31095,1124.0,remainder__sds_2,0.621
31096,1124.0,remainder__sds_3,0.588
31097,1124.0,remainder__stress,0.75
31098,1124.0,remainder__support,0.719
31099,1124.0,remainder__sleep_1,0.119
31100,1124.0,remainder__sleep_2,0.05
31101,1124.0,remainder__sleep_3,0.163
31102,1124.0,remainder__mood_1,0.398
31103,1124.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
31104,1136.0,yj__cloud_cover_IQR,1.343
31105,1136.0,yj__dew_point_IQR,1.38
31106,1136.0,yj__dew_point_std,1.346
31107,1136.0,yj__precip_sum,1.247
31108,1136.0,yj__came_to_work,0.792
31109,1136.0,yj__distance_active,1.349
31110,1136.0,yj__distance_high_speed_transportation,1.036
31111,1136.0,yj__distance_powered_vehicle,1.352
31112,1136.0,yj__distance_walking,1.363
31113,1136.0,yj__hours_active,1.349
31114,1136.0,yj__hours_high_speed_transportation,1.087
31115,1136.0,yj__hours_of_sleep,1.344
31116,1136.0,yj__hours_powered_vehicle,1.35
31117,1136.0,yj__location_variance,1.346
31118,1136.0,yj__distance_walking_hr,1.359
31119,1136.0,yj__hours_active_hr,1.335
31120,1136.0,yj__distance_active_hr,1.375
31121,1136.0,yj__distance_powered_vehicle_hr,1.335
31122,1136.0,yj__hours_high_speed_transportation_hr,1.092
31123,1136.0,yj__hours_of_sleep_hr,1.39
31124,1136.0,yj__distance_high_speed_transportation_hr,1.061
31125,1136.0,yj__hours_powered_vehicle_hr,1.337
31126,1136.0,yj__location_variance_hr,1.367
31127,1136.0,yj__hours_high_speed_transportation_hr_bin,1.136
31128,1136.0,yj__distance_high_speed_transportation_hr_bin,1.136
31129,1136.0,yj__distance_high_speed_transportation_hr_nonzero,1.113
31130,1136.0,yj__cloud_cover_IQR_indicator,1.279
31131,1136.0,yj__dew_point_IQR_indicator,0.99
31132,1136.0,yj__dew_point_std_indicator,1.009
31133,1136.0,yj__precip_sum_indicator,1.247
31134,1136.0,yj__came_to_work_indicator,0.794
31135,1136.0,yj__distance_active_indicator,1.259
31136,1136.0,yj__distance_high_speed_transportation_indicator,1.155
31137,1136.0,yj__distance_powered_vehicle_indicator,1.28
31138,1136.0,yj__distance_walking_indicator,1.323
31139,1136.0,yj__hours_active_indicator,1.259
31140,1136.0,yj__hours_high_speed_transportation_indicator,1.155
31141,1136.0,yj__hours_of_sleep_indicator,1.053
31142,1136.0,yj__hours_powered_vehicle_indicator,1.28
31143,1136.0,yj__location_variance_indicator,0.831
31144,1136.0,non-skew__cloud_cover_mean,1.084
31145,1136.0,non-skew__cloud_cover_median,1.13
31146,1136.0,non-skew__cloud_cover_std,1.349
31147,1136.0,non-skew__dew_point_mean,0.768
31148,1136.0,non-skew__dew_point_median,0.797
31149,1136.0,non-skew__humidity_IQR,1.313
31150,1136.0,non-skew__humidity_mean,0.956
31151,1136.0,non-skew__humidity_median,0.977
31152,1136.0,non-skew__humidity_std,1.301
31153,1136.0,non-skew__temp_IQR,1.265
31154,1136.0,non-skew__temp_mean,0.734
31155,1136.0,non-skew__temp_median,0.766
31156,1136.0,non-skew__temp_std,1.239
31157,1136.0,non-skew__callDuration_incoming_bin,0.363
31158,1136.0,non-skew__callDuration_outgoing_bin,0.33
31159,1136.0,non-skew__callCount_incoming_bin,0.0
31160,1136.0,non-skew__callCount_missed_bin,0.0
31161,1136.0,non-skew__callCount_outgoing_bin,0.0
31162,1136.0,non-skew__textCount_bin,0.238
31163,1136.0,non-skew__textCount_received_bin,0.33
31164,1136.0,non-skew__textCount_sent_bin,0.332
31165,1136.0,non-skew__textLength_received_bin,0.33
31166,1136.0,non-skew__textLength_sent_bin,0.332
31167,1136.0,non-skew__uniqueNumbers_calls_incoming_bin,0.364
31168,1136.0,non-skew__uniqueNumbers_calls_missed_bin,0.38
31169,1136.0,non-skew__uniqueNumbers_calls_outgoing_bin,0.323
31170,1136.0,non-skew__uniqueNumbers_texts_bin,0.238
31171,1136.0,non-skew__uniqueNumbers_texts_received_bin,0.33
31172,1136.0,non-skew__uniqueNumbers_texts_sent_bin,0.332
31173,1136.0,non-skew__callDuration_incoming_indicator,0.363
31174,1136.0,non-skew__callDuration_outgoing_indicator,0.33
31175,1136.0,non-skew__callCount_incoming_indicator,0.0
31176,1136.0,non-skew__callCount_missed_indicator,0.0
31177,1136.0,non-skew__callCount_outgoing_indicator,0.0
31178,1136.0,non-skew__textCount_indicator,0.238
31179,1136.0,non-skew__textCount_received_indicator,0.33
31180,1136.0,non-skew__textCount_sent_indicator,0.332
31181,1136.0,non-skew__textLength_received_indicator,0.33
31182,1136.0,non-skew__textLength_sent_indicator,0.332
31183,1136.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.364
31184,1136.0,non-skew__uniqueNumbers_calls_missed_indicator,0.38
31185,1136.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.323
31186,1136.0,non-skew__uniqueNumbers_texts_indicator,0.238
31187,1136.0,non-skew__uniqueNumbers_texts_received_indicator,0.33
31188,1136.0,non-skew__uniqueNumbers_texts_sent_indicator,0.332
31189,1136.0,non-skew__cloud_cover_mean_indicator,1.174
31190,1136.0,non-skew__cloud_cover_median_indicator,1.192
31191,1136.0,non-skew__cloud_cover_std_indicator,1.25
31192,1136.0,non-skew__dew_point_mean_indicator,0.967
31193,1136.0,non-skew__dew_point_median_indicator,0.979
31194,1136.0,non-skew__humidity_IQR_indicator,1.129
31195,1136.0,non-skew__humidity_mean_indicator,0.92
31196,1136.0,non-skew__humidity_median_indicator,0.92
31197,1136.0,non-skew__humidity_std_indicator,1.146
31198,1136.0,non-skew__temp_IQR_indicator,1.004
31199,1136.0,non-skew__temp_mean_indicator,0.946
31200,1136.0,non-skew__temp_median_indicator,0.946
31201,1136.0,non-skew__temp_std_indicator,1.004
31202,1136.0,target__phq9_sum,0.393
31203,1136.0,target__phq9_1,0.377
31204,1136.0,target__phq9_2,0.408
31205,1136.0,target__phq9_3,0.393
31206,1136.0,target__phq9_4,0.389
31207,1136.0,target__phq9_5,0.397
31208,1136.0,target__phq9_6,0.372
31209,1136.0,target__phq9_7,0.402
31210,1136.0,target__phq9_8,0.394
31211,1136.0,target__phq9_9,0.314
31212,1136.0,target__phq9_bin,0.058
31213,1136.0,target__phq9_cat_mean,0.0
31214,1136.0,target__phq9_cat,0.058
31215,1136.0,remainder__sds_1,0.562
31216,1136.0,remainder__sds_2,0.619
31217,1136.0,remainder__sds_3,0.587
31218,1136.0,remainder__stress,0.748
31219,1136.0,remainder__support,0.717
31220,1136.0,remainder__sleep_1,0.118
31221,1136.0,remainder__sleep_2,0.05
31222,1136.0,remainder__sleep_3,0.163
31223,1136.0,remainder__mood_1,0.4
31224,1136.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
31225,1153.0,yj__cloud_cover_IQR,1.343
31226,1153.0,yj__dew_point_IQR,1.38
31227,1153.0,yj__dew_point_std,1.347
31228,1153.0,yj__precip_sum,1.247
31229,1153.0,yj__came_to_work,0.792
31230,1153.0,yj__distance_active,1.349
31231,1153.0,yj__distance_high_speed_transportation,1.037
31232,1153.0,yj__distance_powered_vehicle,1.352
31233,1153.0,yj__distance_walking,1.363
31234,1153.0,yj__hours_active,1.349
31235,1153.0,yj__hours_high_speed_transportation,1.088
31236,1153.0,yj__hours_of_sleep,1.344
31237,1153.0,yj__hours_powered_vehicle,1.35
31238,1153.0,yj__location_variance,1.346
31239,1153.0,yj__distance_walking_hr,1.359
31240,1153.0,yj__hours_active_hr,1.335
31241,1153.0,yj__distance_active_hr,1.375
31242,1153.0,yj__distance_powered_vehicle_hr,1.335
31243,1153.0,yj__hours_high_speed_transportation_hr,1.092
31244,1153.0,yj__hours_of_sleep_hr,1.391
31245,1153.0,yj__distance_high_speed_transportation_hr,1.062
31246,1153.0,yj__hours_powered_vehicle_hr,1.337
31247,1153.0,yj__location_variance_hr,1.367
31248,1153.0,yj__hours_high_speed_transportation_hr_bin,1.137
31249,1153.0,yj__distance_high_speed_transportation_hr_bin,1.137
31250,1153.0,yj__distance_high_speed_transportation_hr_nonzero,1.114
31251,1153.0,yj__cloud_cover_IQR_indicator,1.28
31252,1153.0,yj__dew_point_IQR_indicator,0.989
31253,1153.0,yj__dew_point_std_indicator,1.008
31254,1153.0,yj__precip_sum_indicator,1.247
31255,1153.0,yj__came_to_work_indicator,0.794
31256,1153.0,yj__distance_active_indicator,1.259
31257,1153.0,yj__distance_high_speed_transportation_indicator,1.156
31258,1153.0,yj__distance_powered_vehicle_indicator,1.28
31259,1153.0,yj__distance_walking_indicator,1.323
31260,1153.0,yj__hours_active_indicator,1.259
31261,1153.0,yj__hours_high_speed_transportation_indicator,1.156
31262,1153.0,yj__hours_of_sleep_indicator,1.053
31263,1153.0,yj__hours_powered_vehicle_indicator,1.28
31264,1153.0,yj__location_variance_indicator,0.83
31265,1153.0,non-skew__cloud_cover_mean,1.084
31266,1153.0,non-skew__cloud_cover_median,1.13
31267,1153.0,non-skew__cloud_cover_std,1.35
31268,1153.0,non-skew__dew_point_mean,0.768
31269,1153.0,non-skew__dew_point_median,0.797
31270,1153.0,non-skew__humidity_IQR,1.314
31271,1153.0,non-skew__humidity_mean,0.956
31272,1153.0,non-skew__humidity_median,0.977
31273,1153.0,non-skew__humidity_std,1.302
31274,1153.0,non-skew__temp_IQR,1.266
31275,1153.0,non-skew__temp_mean,0.735
31276,1153.0,non-skew__temp_median,0.766
31277,1153.0,non-skew__temp_std,1.24
31278,1153.0,non-skew__callDuration_incoming_bin,0.362
31279,1153.0,non-skew__callDuration_outgoing_bin,0.329
31280,1153.0,non-skew__callCount_incoming_bin,0.0
31281,1153.0,non-skew__callCount_missed_bin,0.0
31282,1153.0,non-skew__callCount_outgoing_bin,0.0
31283,1153.0,non-skew__textCount_bin,0.238
31284,1153.0,non-skew__textCount_received_bin,0.33
31285,1153.0,non-skew__textCount_sent_bin,0.331
31286,1153.0,non-skew__textLength_received_bin,0.33
31287,1153.0,non-skew__textLength_sent_bin,0.331
31288,1153.0,non-skew__uniqueNumbers_calls_incoming_bin,0.364
31289,1153.0,non-skew__uniqueNumbers_calls_missed_bin,0.38
31290,1153.0,non-skew__uniqueNumbers_calls_outgoing_bin,0.323
31291,1153.0,non-skew__uniqueNumbers_texts_bin,0.238
31292,1153.0,non-skew__uniqueNumbers_texts_received_bin,0.33
31293,1153.0,non-skew__uniqueNumbers_texts_sent_bin,0.331
31294,1153.0,non-skew__callDuration_incoming_indicator,0.362
31295,1153.0,non-skew__callDuration_outgoing_indicator,0.329
31296,1153.0,non-skew__callCount_incoming_indicator,0.0
31297,1153.0,non-skew__callCount_missed_indicator,0.0
31298,1153.0,non-skew__callCount_outgoing_indicator,0.0
31299,1153.0,non-skew__textCount_indicator,0.238
31300,1153.0,non-skew__textCount_received_indicator,0.33
31301,1153.0,non-skew__textCount_sent_indicator,0.331
31302,1153.0,non-skew__textLength_received_indicator,0.33
31303,1153.0,non-skew__textLength_sent_indicator,0.331
31304,1153.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.364
31305,1153.0,non-skew__uniqueNumbers_calls_missed_indicator,0.38
31306,1153.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.323
31307,1153.0,non-skew__uniqueNumbers_texts_indicator,0.238
31308,1153.0,non-skew__uniqueNumbers_texts_received_indicator,0.33
31309,1153.0,non-skew__uniqueNumbers_texts_sent_indicator,0.331
31310,1153.0,non-skew__cloud_cover_mean_indicator,1.174
31311,1153.0,non-skew__cloud_cover_median_indicator,1.193
31312,1153.0,non-skew__cloud_cover_std_indicator,1.25
31313,1153.0,non-skew__dew_point_mean_indicator,0.967
31314,1153.0,non-skew__dew_point_median_indicator,0.978
31315,1153.0,non-skew__humidity_IQR_indicator,1.129
31316,1153.0,non-skew__humidity_mean_indicator,0.92
31317,1153.0,non-skew__humidity_median_indicator,0.92
31318,1153.0,non-skew__humidity_std_indicator,1.145
31319,1153.0,non-skew__temp_IQR_indicator,1.003
31320,1153.0,non-skew__temp_mean_indicator,0.946
31321,1153.0,non-skew__temp_median_indicator,0.946
31322,1153.0,non-skew__temp_std_indicator,1.003
31323,1153.0,target__phq9_sum,0.394
31324,1153.0,target__phq9_1,0.377
31325,1153.0,target__phq9_2,0.407
31326,1153.0,target__phq9_3,0.393
31327,1153.0,target__phq9_4,0.39
31328,1153.0,target__phq9_5,0.396
31329,1153.0,target__phq9_6,0.372
31330,1153.0,target__phq9_7,0.401
31331,1153.0,target__phq9_8,0.393
31332,1153.0,target__phq9_9,0.314
31333,1153.0,target__phq9_bin,0.058
31334,1153.0,target__phq9_cat_mean,0.0
31335,1153.0,target__phq9_cat,0.058
31336,1153.0,remainder__sds_1,0.562
31337,1153.0,remainder__sds_2,0.62
31338,1153.0,remainder__sds_3,0.593
31339,1153.0,remainder__stress,0.747
31340,1153.0,remainder__support,0.716
31341,1153.0,remainder__sleep_1,0.118
31342,1153.0,remainder__sleep_2,0.05
31343,1153.0,remainder__sleep_3,0.162
31344,1153.0,remainder__mood_1,0.399
31345,1153.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
31346,1158.0,yj__cloud_cover_IQR,1.342
31347,1158.0,yj__dew_point_IQR,1.381
31348,1158.0,yj__dew_point_std,1.348
31349,1158.0,yj__precip_sum,1.247
31350,1158.0,yj__came_to_work,0.791
31351,1158.0,yj__distance_active,1.35
31352,1158.0,yj__distance_high_speed_transportation,1.036
31353,1158.0,yj__distance_powered_vehicle,1.352
31354,1158.0,yj__distance_walking,1.362
31355,1158.0,yj__hours_active,1.349
31356,1158.0,yj__hours_high_speed_transportation,1.086
31357,1158.0,yj__hours_of_sleep,1.344
31358,1158.0,yj__hours_powered_vehicle,1.35
31359,1158.0,yj__location_variance,1.346
31360,1158.0,yj__distance_walking_hr,1.359
31361,1158.0,yj__hours_active_hr,1.336
31362,1158.0,yj__distance_active_hr,1.376
31363,1158.0,yj__distance_powered_vehicle_hr,1.336
31364,1158.0,yj__hours_high_speed_transportation_hr,1.091
31365,1158.0,yj__hours_of_sleep_hr,1.391
31366,1158.0,yj__distance_high_speed_transportation_hr,1.061
31367,1158.0,yj__hours_powered_vehicle_hr,1.338
31368,1158.0,yj__location_variance_hr,1.367
31369,1158.0,yj__hours_high_speed_transportation_hr_bin,1.136
31370,1158.0,yj__distance_high_speed_transportation_hr_bin,1.136
31371,1158.0,yj__distance_high_speed_transportation_hr_nonzero,1.114
31372,1158.0,yj__cloud_cover_IQR_indicator,1.28
31373,1158.0,yj__dew_point_IQR_indicator,0.991
31374,1158.0,yj__dew_point_std_indicator,1.01
31375,1158.0,yj__precip_sum_indicator,1.248
31376,1158.0,yj__came_to_work_indicator,0.793
31377,1158.0,yj__distance_active_indicator,1.259
31378,1158.0,yj__distance_high_speed_transportation_indicator,1.155
31379,1158.0,yj__distance_powered_vehicle_indicator,1.28
31380,1158.0,yj__distance_walking_indicator,1.323
31381,1158.0,yj__hours_active_indicator,1.259
31382,1158.0,yj__hours_high_speed_transportation_indicator,1.155
31383,1158.0,yj__hours_of_sleep_indicator,1.053
31384,1158.0,yj__hours_powered_vehicle_indicator,1.28
31385,1158.0,yj__location_variance_indicator,0.83
31386,1158.0,non-skew__cloud_cover_mean,1.084
31387,1158.0,non-skew__cloud_cover_median,1.131
31388,1158.0,non-skew__cloud_cover_std,1.349
31389,1158.0,non-skew__dew_point_mean,0.768
31390,1158.0,non-skew__dew_point_median,0.797
31391,1158.0,non-skew__humidity_IQR,1.315
31392,1158.0,non-skew__humidity_mean,0.956
31393,1158.0,non-skew__humidity_median,0.977
31394,1158.0,non-skew__humidity_std,1.303
31395,1158.0,non-skew__temp_IQR,1.267
31396,1158.0,non-skew__temp_mean,0.735
31397,1158.0,non-skew__temp_median,0.767
31398,1158.0,non-skew__temp_std,1.241
31399,1158.0,non-skew__callDuration_incoming_bin,0.362
31400,1158.0,non-skew__callDuration_outgoing_bin,0.329
31401,1158.0,non-skew__callCount_incoming_bin,0.0
31402,1158.0,non-skew__callCount_missed_bin,0.0
31403,1158.0,non-skew__callCount_outgoing_bin,0.0
31404,1158.0,non-skew__textCount_bin,0.237
31405,1158.0,non-skew__textCount_received_bin,0.33
31406,1158.0,non-skew__textCount_sent_bin,0.331
31407,1158.0,non-skew__textLength_received_bin,0.33
31408,1158.0,non-skew__textLength_sent_bin,0.331
31409,1158.0,non-skew__uniqueNumbers_calls_incoming_bin,0.363
31410,1158.0,non-skew__uniqueNumbers_calls_missed_bin,0.379
31411,1158.0,non-skew__uniqueNumbers_calls_outgoing_bin,0.323
31412,1158.0,non-skew__uniqueNumbers_texts_bin,0.237
31413,1158.0,non-skew__uniqueNumbers_texts_received_bin,0.33
31414,1158.0,non-skew__uniqueNumbers_texts_sent_bin,0.331
31415,1158.0,non-skew__callDuration_incoming_indicator,0.362
31416,1158.0,non-skew__callDuration_outgoing_indicator,0.329
31417,1158.0,non-skew__callCount_incoming_indicator,0.0
31418,1158.0,non-skew__callCount_missed_indicator,0.0
31419,1158.0,non-skew__callCount_outgoing_indicator,0.0
31420,1158.0,non-skew__textCount_indicator,0.237
31421,1158.0,non-skew__textCount_received_indicator,0.33
31422,1158.0,non-skew__textCount_sent_indicator,0.331
31423,1158.0,non-skew__textLength_received_indicator,0.33
31424,1158.0,non-skew__textLength_sent_indicator,0.331
31425,1158.0,non-skew__uniqueNumbers_calls_incoming_indicator,0.363
31426,1158.0,non-skew__uniqueNumbers_calls_missed_indicator,0.379
31427,1158.0,non-skew__uniqueNumbers_calls_outgoing_indicator,0.323
31428,1158.0,non-skew__uniqueNumbers_texts_indicator,0.237
31429,1158.0,non-skew__uniqueNumbers_texts_received_indicator,0.33
31430,1158.0,non-skew__uniqueNumbers_texts_sent_indicator,0.331
31431,1158.0,non-skew__cloud_cover_mean_indicator,1.174
31432,1158.0,non-skew__cloud_cover_median_indicator,1.193
31433,1158.0,non-skew__cloud_cover_std_indicator,1.25
31434,1158.0,non-skew__dew_point_mean_indicator,0.967
31435,1158.0,non-skew__dew_point_median_indicator,0.979
31436,1158.0,non-skew__humidity_IQR_indicator,1.13
31437,1158.0,non-skew__humidity_mean_indicator,0.92
31438,1158.0,non-skew__humidity_median_indicator,0.92
31439,1158.0,non-skew__humidity_std_indicator,1.146
31440,1158.0,non-skew__temp_IQR_indicator,1.005
31441,1158.0,non-skew__temp_mean_indicator,0.946
31442,1158.0,non-skew__temp_median_indicator,0.946
31443,1158.0,non-skew__temp_std_indicator,1.005
31444,1158.0,target__phq9_sum,0.393
31445,1158.0,target__phq9_1,0.377
31446,1158.0,target__phq9_2,0.407
31447,1158.0,target__phq9_3,0.393
31448,1158.0,target__phq9_4,0.389
31449,1158.0,target__phq9_5,0.396
31450,1158.0,target__phq9_6,0.372
31451,1158.0,target__phq9_7,0.401
31452,1158.0,target__phq9_8,0.393
31453,1158.0,target__phq9_9,0.314
31454,1158.0,target__phq9_bin,0.058
31455,1158.0,target__phq9_cat_mean,0.0
31456,1158.0,target__phq9_cat,0.058
31457,1158.0,remainder__sds_1,0.561
31458,1158.0,remainder__sds_2,0.62
31459,1158.0,remainder__sds_3,0.592
31460,1158.0,remainder__stress,0.747
31461,1158.0,remainder__support,0.715
31462,1158.0,remainder__sleep_1,0.118
31463,1158.0,remainder__sleep_2,0.05
31464,1158.0,remainder__sleep_3,0.162
31465,1158.0,remainder__mood_1,0.399
31466,1158.0,yj__hours_high_speed_transportation_hr_nonzero,0.0
31467,1164.0,yj__cloud_cover_IQR,1.342
31468,1164.0,yj__dew_point_IQR,1.381
31469,1164.0,yj__dew_point_std,1.348
31470,1164.0,yj__precip_sum,1.246
31471,1164.0,yj__came_to_work,0.788
31472,1164.0,yj__distance_active,1.35
31473,1164.0,yj__distance_high_speed_transportation,1.039
31474,1164.0,yj__distance_powered_vehicle,1.353
31475,1164.0,yj__distance_walking,1.363
31476,1164.0,yj__hours_active,1.349
